"id","text","irony","sarcasm","topic"
"163926344328155136","@Redsoul74 E' uno schifo che nemmeno i suicidi scuotono la coscienza del Governo #Monti e dei suoi complici PD PDL e 3Polo. #noitaliani","0","0","TW-SENTIPOLC"
"514880527657353216","@redazioneiene #labuonascuola la facciamo anche noi docenti in graduatoria Istituto ignorati dal piano di Renzi #MIDAperRUOLO Giustizia!","0","0","TW-BS"
"136073718274334720","@redazioneiene @frafacchinetti @Secondotestomal Mario monti.... Gruppo bildenberg.....e ho detto tutto...secondovoi stiamo male? Nooo","1","0","TW-SENTIPOLC"
"554215172701945856","@Rebis3 Sempre che quello che dici abbia senso.Non come @matteorenzi che mescola gli 80€ con il terrorismo, intervistato alla 7.","1","1","HSC"
"554760535355719682","@re_wording @PiazzapulitaLA7 spiegategliela..... rischia grosso con tutti gli islamici  presenti in sala 😂","1","1","HSC"
"134723431664062464","@Raquel75: Il governo #Monti ci fara' piangere. Prima ridevamo solo...decidiamoci","1","1","TW-SENTIPOLC"
"164799067031998465","@rapportocarelli Ministro #Barca Il #governo #Monti non vende sogni, noi abbiamo delle soluzioni che con il tempo tutti vedranno... #fisco","0","0","TW-SENTIPOLC"
"811143330998448129","@RaiStudio24 @FedePizzarotti @RaiNews bravo Pizzarotti!!!! Mandate tutti gli immigrati a Parma!!!!","1","1","HSC"
"799925871582789632","@RaiStoria @Massimo_Masini Gli immigrati africani in Italia, invece, sono ospitati a oziare in alberghi a 3-4 stelle. Bella differenza.","1","1","HSC"
"135386394792173568","@Rainews24: Pausa in albergo per il senatore a vita, Mario Monti, dopo la colazione di lavoro con Berlusconi. PRANZO PESANTE #finecorsa","1","0","TW-SENTIPOLC"
"594973399866286080","@RaiNews:dite ad @angealfa che agli sbarchi deve togliere i veli alle donne,consegnare ai migranti opuscoli su Gesu'e fare Messe cattoliche.","1","1","HSC"
"835236787412938755","@RaiDue @sybillam troviamo razzista l'associazione di reati con noi appartenenti alla minoranza linguistica #sinta e #rom. Vergognosi!!","0","0","HSC"
"570892037333127168","@raicinque altri clandestini, terroristi, altri morti, barre senza nomi, tombe senza identità, altri magna-magna della mafia capitale.","1","1","HSC"
"835043531412672512","@RadioVoila @S3l13tt1 @LidlItalia Siamo i soliti italiani razzisti!Perchè i nomadi(termine politicallycorrect)son benvisti in tutto il mondo","0","0","HSC"
"508699562572525568","@Radio3tweet Venite a scoprire la storia del #tfaordinario. C'è scappato anche un morto: il merito. Altro che #labuonascuola...","1","0","TW-BS"
"840120906009595904","@Radio24_news problemi psichici o elezioni e merkel camuffa il terrorismo?....fessi si ma c.......no!tutti i pazzi in Germania?","0","0","HSC"
"192162815178575872","@Radio24_news @24Mattino #Grillo è bravissimo come contestatore della partitocrazia. Ma per governare l'Italia non basta un bravo comico.","0","0","TW-SENTIPOLC"
"816337571383013376","@Radio1Rai da quale guerra scappano i migranti della Costa d' Avorio? Così difficile distinguere i  richiedenti asilo con diritti?","0","0","HSC"
"790672827548569600","@QuintaColonnaTv @rete4 si faccia mente locale a quella del partito PD che chi ha fatto la legge per stranieri è stato  socialista Martelli","0","0","HSC"
"532253061272850432","@QuestoTizio i gufi i gelati la buona scuola...ma all'anema e chi ta mmuort","1","0","TW-BS"
"519530633379332097","@qn_carlino Mah, magari i topi c'hanno voglia di imparare... :-) Scherzi a parte, l'Italia tiene alle nuove generazioni. La buona scuola.","1","0","TW-BS"
"783599060112506880","@qn_carlino @Carlino_Bologna beh siete stupiti?? A bo sicurezza quasi zero... clandestini/rom fanno ciò che vogliono anche fuori da ospedali","1","1","HSC"
"527122909522051073","@PuglisiPD è nella top-30 dei #piùtwittati nelle ultime 2 ore con hashtag #labuonascuola #vitadaprof #scuola http://t.co/rmq1O4mYDL","0","0","TW-BS"
"513225536181919744","@PuglisiPD @prof_alessia si infatti anche con l'abilitazione non si può insegnare se va in porto la buona scuola di Matteo Renzi aiutateci","0","0","TW-BS"
"525952422116855809","@PuglisiPD @matteorenzi parlate di buona scuola quando le darete soldi e indipendenza dal clero.","0","0","TW-BS"
"524990171012685825","@PuglisiPD @articolo33 però un confronto #labuonascuola vs #lip ci sta, perchè non farlo? tra l'altro ci avete fregato anche il nome ;)","0","0","TW-BS"
"532319881329274880","@PuglisiPD  1.000.000 di accessi al sito della buona scuola non significa 1.000.000 di consensi!!!","0","0","TW-BS"
"810540481335750656","@private_post Ci avete rotto i coglioni con questi migranti! Non riuscirete a fare il lavaggio del cervello agli ITALIANI!","0","0","HSC"
"555664996957683712","@portentoorlando te li immagini i tagliagole islamici difensori dei maiali, gli inglesi hanno vietato il cartone di peppa pig è tutto Dire","1","0","HSC"
"614649482563743744","@Pontifex_it il prete della CARITAS di TRAPANI, favoriva i profughi per sesso .SUA SANTITÀ' \""mi vergogno per lei e ⛪️ http://t.co/mOQccZN1Iy","1","1","HSC"
"603589025690218497","@poke_dem:bravissimo @matteosalvinimi.Presenta Gesu'/Maria/Vangelo ai migranti cosi'non avranno fatto:viaggio a vuoto e Gesu'...sara'felice!","1","0","HSC"
"821079134759690240","@Piovegovernolad sono solo migranti meritevoli ...della migliore accoglienza (sono stato abbastanza politycallicorrect ???)","1","0","HSC"
"844493871644131328","@Piovegovernolad mi raccomando pensiamo allo stadio della Roma @virginiaraggi non ai rom che ""regnano""nelle nostre metro..#sicurezzagrazie.","1","1","HSC"
"826428674463428608","@Piovegovernolad Fossi straniera verrei anch'io in Italia. Si vive gratis. Io devo sopravvivere con l'aiuto dei miei.","1","1","HSC"
"840280244066107393","@Piovegovernolad Agli amici nomadi della Boldrina tanto non faranno nulla! Al massimo domiciliari in ruolotte in movimento!","1","1","HSC"
"590912001867558912","@Piovegovernolad #Pd vuole #arabo a scuola con insegnanti immigrati. meglio l'inglese va. #Governo a casa http://t.co/bgl40UOo7H","1","1","HSC"
"830448731694780419","@Piovegovernolad @LBaggiani sono in molti a perdere la testa per il musulmano, in tutto il mondo.","0","0","HSC"
"134284176378703872","@PietroSalvatori @daw_blog verso l'implosione, farebbero meglio a pensare pragmaticamente alle condizioni da porre per un governo #Monti","0","0","TW-SENTIPOLC"
"519873591039766528","@PietroIchino senatore non le ho ancora chiesto un'opinione su #labuonascuola. A me sembra, finalmente, un tentativo serio di riforma.","0","0","TW-BS"
"163266557055737856","@Pierferdinando ricorda alla Tua internazionale le #vittime della scellerata politica del Governo #Monti! Che voi sostenete!","0","0","TW-SENTIPOLC"
"567417237125226496","@PiazzapulitaLA7 tutti immigrati o tutti dell ISIS? 50% ISIS DOC O 50 % DOP??","1","0","HSC"
"195483571706793987","@PiazzapulitaLA7 nuovamente #Grillo su #finanziamentopubblico contro tutti senza alternative? sarebbe interessante vis-a-vis con #Staderini","0","0","TW-SENTIPOLC"
"193061362954539008","@PiazzapulitaLA7 #piazzapulita Troppo poco spazio alla bestialità che #Grillo ha detto sui figli degli immigrati nati in Italia.","0","0","TW-SENTIPOLC"
"507217686485811202","@pdnetwork grazie alla ""buona scuola"" alle prox regionali saprò chi non votare #sfplm85bis","1","0","TW-BS"
"508886488869011457","@pdnetwork @scuolapd @matteorenzi anche gli sponsor privati e la liberalizzazione della scuola pubblica son di sinistra #labuonascuola","1","0","TW-BS"
"516622024027160576","@pdnetwork @matteorenzi l'importante è non chiedere soldi per la buona scuola","0","0","TW-BS"
"507121037163913217","@pdnetwork @matteorenzi Giusto. Un governo di centro sinistra per attuare la riforma scuola del centro destra. Complimenti vivissimi.","1","1","TW-BS"
"507094844029030400","@pdnetwork @matteorenzi #labuonascuola.Disegnamo la scuola 1000 asili in 1000 giorni,ma fa il P.d.C. o il progettista/D.L./muratore? :)) :))","1","0","TW-BS"
"820937319284899840","@pdnetwork @Antonio_Decaro @Corriere  Parlate di profughi ""veri""o della massa che raccattiamo per clandestiniPD-SpA,scafisti,ecc?VERGOGNA!","1","1","HSC"
"821724337803759616","@PCheio  conta molto chi ci vive nelle città...l'immigrazione è un problema x tutti! Ma servono iniziative non comunicati","0","0","HSC"
"812294979179704321","@PatriziaRametta @Serenel73 scusate ma "" popolo nomade "" non significa che dopo una breve sosta riprende lo spostamento ?","1","1","HSC"
"195619782844887041","@Pastichesss Fa bene #Grillo a non rispondere questi Giornalai Servi dei Partiti x anni lo hanno censurato x ordine di scuderia :)","0","0","TW-SENTIPOLC"
"847398040784691204","@PaoloGentiloni Tutti incazzati per i minori stranieri..a far ché? Fra un anno arriva il governo 5Stelle e tutto si risolve ..AhAhAhAhA","1","1","HSC"
"822537527894700034","@PaoloGentiloni ma a tutti questi migranti portatori di cultura non potresti mettergli una pala in mano e mandarli ad aiutare i terremotati?","1","1","HSC"
"825677022412341248","@PaoloGentiloni gli #islamici  discriminano ed uccidono i cristiani basta islamici in Italia pensate agli italiani in povertà, bene #Trump","0","0","HSC"
"146653940400918528","@PaoloGentiloni di equità non se vede per niente. Colpiti tutti senza distinzioni. Complimenti al professor Monti.","1","1","TW-SENTIPOLC"
"808402378760343553","@PaolaArbitani se fanno una retata contemporaneamente in tutti i campi rom d'italia il PIL aumenta di 10 punti in 24 ore","1","0","HSC"
"528606210170580992","@panepacelavoro #labuonascuola Manifestazione a commento della nuova #legge sulla #Scuola","0","0","TW-BS"
"136782919967571968","@palazzochigi Professor Monti, c'è una certa attesa per la lista #ministri. Senza fretta, però tenga conto della nostra ansia..","1","1","TW-SENTIPOLC"
"553312192683319296","@Palazzo_Chigi:dite a quel tonto di @paologentiloni che vorrebbe usare la forza con terroristi che:il suo nome nn a caso nn e':paolo forzoso","1","1","HSC"
"393253623268118528","@overlooki è come la storia del bidet. L'europa vuole che lo togliamo perché consumiamo troppa acqua","1","0","TW-SENTIPOLC"
"509053030927724544","@OttoemezzoTW @matteorenzi 'la buona scuola'p.49 stipendi docenti maggiorati di 12.000 euro! Studino anzichè dare notizie false e fuorvianti","0","0","TW-BS"
"509317324860833792","@OsservatorioTer finalmente Gelmini d'accordo con me: dice #labuonascuola è sua riforma. Anche orologio rotto ha ragione due volte al dì","1","0","TW-BS"
"511200885020835840","@orizzontescuola La buona scuola futura e nuove tecnologie. Fondamentale il ruolo degli insegnanti 2.0! - http://t.co/LKzEtUejFb","0","0","TW-BS"
"519502821277048832","@orizzontescuola @matteorenzi @TecnicaScuola Presto @LaVeraScuola, valida alternativa a #labuonascuola ASCOLTATE CHI VIVE DAVVERO LA SCUOLA!","0","0","TW-BS"
"519572368847429632","@orizzontescuola @matteorenzi @pdnetwork Ma siamo sicuri che il ministro abbia letto ""La buona scuola""?Che non abbia fatto i compiti a casa?","1","0","TW-BS"
"822158606632124417","@ondaquadra @spartachisti lo zucchero te lo da il tuo amico negro oppure rom visto che vi fate tutti senza problemi","0","0","HSC"
"523402910789804033","@OcchettaF, associazioni alla ricerca del bene comune per #labuonascuola: che ne pensi? http://t.co/XvvmJG3DDI @SteGiannini @MiurSocial","0","0","TW-BS"
"524610648739942400","@Notizie_Torino @quotidianopiem E si parla di ""buona scuola""?","0","0","TW-BS"
"567463530853826561","@nonleggerlo una volta si cantava in italia siamo stretti..zipon..zipon mandiamo gli immigrati all'isola dei famosi c'e' posto assai","1","0","HSC"
"507522269355474944","@nonleggerlo @repubblicait alla faccia de #labuonascuola,a questo punto #labuonasquola inizia a destare qualche dubbio...","1","0","TW-BS"
"134748993874960384","@nomfup: e questo come lo vedi? @daw_blog: Il delirio MISTICO del Ministro SACCONI Il governo Monti sarà CONTRO LA VITA E LA FAMIGLIA","0","0","TW-SENTIPOLC"
"507067521740963840","@nomfup #gruppodiascolto #labuonascuola odo stormir di fremiti. #italia unico grande collegio docenti oggi","1","0","TW-BS"
"793521611488067585","@NoJobFactor @KappaRar hai la mia solidarietà ma se lasciamo fare a questi ti porteranno via anche l'auto per metterci qualche migrante","1","1","HSC"
"835239567502553088","@Nocentrisociali andiamo tutti a rubare a #Lidl vestiti da rom. È carnevale no?","1","1","HSC"
"822205961741987840","@NiMartina ma te le ricordi le foto della piddina con gli immigrati che facevano finta di spalare le macerie?","0","0","HSC"
"523534532340117504","@Nicoletta_DB @SteGiannini @FusacchiA @FLuccisano sono queste le risposte della buona scuola? http://t.co/VtZ0qedlxb","1","0","TW-BS"
"194846840989036544","@NicolaLecca Con i prezzi che adotta,non sempre a buon mercato,oltre alla depressione fa venire la scogliosi x la \""comodità\"" dei sedili!","1","0","TW-SENTIPOLC"
"531341096568504320","@NickTheName ci sarò. La mia proposta per la Buona Scuola è questo: https://t.co/pzkRdTtOpT       @FusacchiA @PierluigiBarber @SusiMene","0","0","TW-BS"
"508267846552780801","@NichiVendola #renzi non ha alcun interesse a fare #labuonascuola. Le stesse idee e sintonie con la destra e con @msgelmini.","0","0","TW-BS"
"786670250775416832","@neselthia credo sia sinti quanto io sono un terrorista irlandese dell IRA. Mi piacerebbe.. ma da qui all esserlo..","1","0","HSC"
"592668708356632576","@natorev @Fedez @BelpietroTweet ti amerà' ancora di più' se addotti 2 / 3 immigrati vitto , alloggio , ricarica e ogni tanto una cantatina .","1","0","HSC"
"581366619303256064","@Natizevi nella stessa pagina insulti a tedeschi, alle vittime, ai musulmani (al centro) e velatamente anche a gay e coppie di fatto. Record","1","0","HSC"
"153955345411219456","@nataliacavalli Consolati, il governo #Monti ha messo una tassa sulla fortuna. Te non la pagherai mai. @imdade grazie per l'aiuto fratello!","1","0","TW-SENTIPOLC"
"815112299044372480","@Nanoalto @FedeAngeli infatti finché ci hanno guadagnato con i campi #rom tutto era ok con #Alemanno #Ipocriti","0","0","HSC"
"844283579224014848","@NamanTarcha @enricovik capi di stato criminali dopo aver fatto affari con i terroristi adesso si scandalizzano,Assad è al suo posto","0","0","HSC"
"523526882600685568","@myrtamerlino ..e quando i genitori ci chiedono: ma alla riunione direte qualcosa di importante? Mah..","1","0","TW-BS"
"808388809931026432","@MSISicilia ...ora tutti questi falsi profughi li mandiamo a casa di Renzi ??!","1","1","HSC"
"851157914853277698","@MrEfis79 @KingArcobaleno Oh ma tu sei quello tutto processo e codice penale ma chi difende i rom zingari clandestini? siete voi caro","1","1","HSC"
"820878273135726594","@MPenikas A quando la giornata dell Italia invasa dai migranti?","1","1","HSC"
"145222968736350209","@MoniShantiRani no, vuol far cadere il governo monti. Infatti credo che andremo al congelamento del cosidetto Beauty Contest","0","0","TW-SENTIPOLC"
"787665043735322624","@molumbe Finita liberta'+ INSICUREZZA ANZIANI:truffati da rom,ecc.liberati subito dopo.Grazie al lavoro di alfa'+orlandik: terra di nessuno","1","1","HSC"
"517558152209125376","@Moige_genitori Cosa pensano i genitori della #labuonascuola http://t.co/KLAeruuky0","0","0","TW-BS"
"511802253104410624","@MiurSocial Per una buona scuola, #RUOLOperDMA  e #MIDAperRUOLO  !","0","0","TW-BS"
"514126008254205952","@MiurSocial la state menando con #labuonascuola ma lo scempio della chiusura delle operazioni per le ssm medicina non lo pubblicizzate eh?","0","0","TW-BS"
"529592752217292800","@MiurSocial Altro che buona scuola. A Campobasso siamo ancora in attesa del Capo Dipartimento.","1","0","TW-BS"
"511480257220980736","@MiurSocial #lamiaclasse non l'ho vista neanche quest'anno.E sono #vincitorisenzacattedra!Ma il prox as ci saremo anche noi!#labuonascuola","0","0","TW-BS"
